cliente	mes	tipo	valor						
27465	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-5551						
29154	2023-05-01 00:00:00.000	MARKETING	-8931						
30759	2023-06-01 00:00:00.000	SOFTWARE	-3695						
1653	2023-03-01 00:00:00.000	MARKETING	-7117						
29974	2023-06-01 00:00:00.000	OUTROS CUSTOS	-1455						
27140	2023-05-01 00:00:00.000	OUTROS CUSTOS	-812						
21762	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-4914						
28684	2023-03-01 00:00:00.000	NADA	0						
29875	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-7601						
29542	2023-06-01 00:00:00.000	SOFTWARE	-3784						
30382	2023-02-01 00:00:00.000	NADA	0						
8100	2023-08-01 00:00:00.000	OUTROS CUSTOS	-1294						
22453	2023-02-01 00:00:00.000	NADA	0						
30906	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-5340						
22506	2023-09-01 00:00:00.000	NADA	0						
26733	2023-06-01 00:00:00.000	SOFTWARE	-7870						
30562	2023-05-01 00:00:00.000	MARKETING	-3589						
27728	2023-06-01 00:00:00.000	SOFTWARE	-9968						
28269	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-5154						
29576	2023-06-01 00:00:00.000	MARKETING	-5502						
28167	2023-04-01 00:00:00.000	NADA	0						
30210	2023-07-01 00:00:00.000	NADA	0						
31999	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-8994						
29390	2023-09-01 00:00:00.000	MARKETING	-7079						
28051	2023-06-01 00:00:00.000	NADA	0						
27973	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-573						
28495	2023-01-01 00:00:00.000	MARKETING	-6409						
29359	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-6323						
29629	2023-01-01 00:00:00.000	SOFTWARE	-1030						
2469	2023-07-01 00:00:00.000	OUTROS CUSTOS	-3597						
11193	2023-09-01 00:00:00.000	NADA	0						
7441	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-9005						
30393	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-4388						
31480	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-274						
13999	2023-03-01 00:00:00.000	SOFTWARE	-3421						
31708	2023-07-01 00:00:00.000	SOFTWARE	-9587						
29954	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-6430						
31553	2023-09-01 00:00:00.000	OUTROS CUSTOS	-9334						
22529	2023-07-01 00:00:00.000	NADA	0						
26951	2023-08-01 00:00:00.000	MARKETING	-8160						
27737	2023-09-01 00:00:00.000	OUTROS CUSTOS	-8264						
28181	2023-09-01 00:00:00.000	SOFTWARE	-2272						
28684	2023-02-01 00:00:00.000	SOFTWARE	-2657						
30447	2023-04-01 00:00:00.000	NADA	0						
17219	2023-04-01 00:00:00.000	MARKETING	-2379						
28205	2023-06-01 00:00:00.000	SOFTWARE	-7034						
18483	2023-09-01 00:00:00.000	NADA	0						
28744	2023-03-01 00:00:00.000	SOFTWARE	-1698						
27728	2023-04-01 00:00:00.000	SOFTWARE	-9544						
23092	2023-05-01 00:00:00.000	NADA	0						
32162	2023-09-01 00:00:00.000	NADA	0						
25965	2023-05-01 00:00:00.000	SOFTWARE	-681						
30774	2023-06-01 00:00:00.000	NADA	0						
30275	2023-08-01 00:00:00.000	NADA	0						
5826	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-353						
22457	2023-03-01 00:00:00.000	NADA	0						
18111	2023-03-01 00:00:00.000	SOFTWARE	-5170						
30934	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1679						
31017	2023-07-01 00:00:00.000	NADA	0						
28176	2023-08-01 00:00:00.000	OUTROS CUSTOS	-9117						
28868	2023-09-01 00:00:00.000	MARKETING	-5402						
28981	2023-03-01 00:00:00.000	NADA	0						
28095	2023-07-01 00:00:00.000	SOFTWARE	-6961						
30138	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-3330						
68	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1889						
29101	2023-09-01 00:00:00.000	NADA	0						
29413	2023-02-01 00:00:00.000	OUTROS CUSTOS	-8054						
14094	2023-04-01 00:00:00.000	MARKETING	-8479						
22523	2023-01-01 00:00:00.000	NADA	0						
30547	2023-02-01 00:00:00.000	MARKETING	-6234						
31099	2023-05-01 00:00:00.000	SOFTWARE	-1028						
30453	2023-09-01 00:00:00.000	MARKETING	-974						
3531	2023-03-01 00:00:00.000	SOFTWARE	-8515						
28177	2023-09-01 00:00:00.000	MARKETING	-1089						
30156	2023-09-01 00:00:00.000	NADA	0						
18074	2023-02-01 00:00:00.000	MARKETING	-4544						
25563	2023-02-01 00:00:00.000	NADA	0						
22015	2023-04-01 00:00:00.000	MARKETING	-7073						
15002	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-4366						
13744	2023-07-01 00:00:00.000	OUTROS CUSTOS	-9935						
13054	2023-08-01 00:00:00.000	OUTROS CUSTOS	-702						
12609	2023-09-01 00:00:00.000	OUTROS CUSTOS	-4716						
12666	2023-05-01 00:00:00.000	SOFTWARE	-1864						
28351	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-2913						
728323	2023-04-01 00:00:00.000	SOFTWARE	-2349						
13557	2023-06-01 00:00:00.000	OUTROS CUSTOS	-9138						
25610	2023-06-01 00:00:00.000	NADA	0						
1524	2023-01-01 00:00:00.000	NADA	0						
17856	2023-05-01 00:00:00.000	MARKETING	-262						
22695	2023-06-01 00:00:00.000	NADA	0						
10273	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1735						
17054	2023-04-01 00:00:00.000	SOFTWARE	-4201						
16250	2023-04-01 00:00:00.000	NADA	0						
21651	2023-06-01 00:00:00.000	SOFTWARE	-2870						
28688	2023-02-01 00:00:00.000	MARKETING	-2814						
6889	2023-03-01 00:00:00.000	SOFTWARE	-8399						
18271	2023-04-01 00:00:00.000	SOFTWARE	-6718						
21883	2023-07-01 00:00:00.000	NADA	0						
21141	2023-08-01 00:00:00.000	SOFTWARE	-4684						
6820	2023-01-01 00:00:00.000	OUTROS CUSTOS	-5921						
16713	2023-01-01 00:00:00.000	MARKETING	-674						
12902	2023-03-01 00:00:00.000	NADA	0						
29291	2023-01-01 00:00:00.000	SOFTWARE	-8279						
11879	2023-01-01 00:00:00.000	SOFTWARE	-3068						
453	2023-06-01 00:00:00.000	MARKETING	-381						
20207	2023-03-01 00:00:00.000	NADA	0						
13617	2023-06-01 00:00:00.000	MARKETING	-9695						
26432	2023-06-01 00:00:00.000	NADA	0						
16636	2023-07-01 00:00:00.000	NADA	0						
10803	2023-07-01 00:00:00.000	MARKETING	-7489						
20207	2023-09-01 00:00:00.000	SOFTWARE	-346						
12243	2023-08-01 00:00:00.000	NADA	0						
10512	2023-01-01 00:00:00.000	SOFTWARE	-8670						
16542	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-5177						
25728	2023-03-01 00:00:00.000	SOFTWARE	-8654						
11456	2023-03-01 00:00:00.000	NADA	0						
21876	2023-04-01 00:00:00.000	NADA	0						
15886	2023-04-01 00:00:00.000	OUTROS CUSTOS	-614						
3640	2023-05-01 00:00:00.000	SOFTWARE	-6717						
5894	2023-07-01 00:00:00.000	NADA	0						
1661	2023-07-01 00:00:00.000	SOFTWARE	-749						
30889	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-4394						
6889	2023-09-01 00:00:00.000	MARKETING	-2752						
15011	2023-01-01 00:00:00.000	NADA	0						
3661	2023-01-01 00:00:00.000	NADA	0						
13726	2023-04-01 00:00:00.000	NADA	0						
13124	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-3096						
18194	2023-09-01 00:00:00.000	MARKETING	-6183						
16250	2023-06-01 00:00:00.000	SOFTWARE	-1125						
5841	2023-02-01 00:00:00.000	NADA	0						
13529	2023-09-01 00:00:00.000	SOFTWARE	-6738						
16774	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-6405						
10806	2023-02-01 00:00:00.000	NADA	0						
18560	2023-04-01 00:00:00.000	NADA	0						
12047	2023-06-01 00:00:00.000	NADA	0						
19659	2023-03-01 00:00:00.000	NADA	0						
14423	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-2329						
2851	2023-05-01 00:00:00.000	NADA	0						
5666	2023-04-01 00:00:00.000	MARKETING	-1680						
6846	2023-01-01 00:00:00.000	OUTROS CUSTOS	-5408						
25409	2023-03-01 00:00:00.000	NADA	0						
12042	2023-03-01 00:00:00.000	NADA	0						
13683	2023-03-01 00:00:00.000	NADA	0						
21170	2023-04-01 00:00:00.000	NADA	0						
16201	2023-04-01 00:00:00.000	NADA	0						
12347	2023-07-01 00:00:00.000	SOFTWARE	-5475						
2743	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-1215						
19126	2023-07-01 00:00:00.000	SOFTWARE	-9413						
12639	2023-09-01 00:00:00.000	SOFTWARE	-6019						
17647	2023-06-01 00:00:00.000	MARKETING	-9249						
16887	2023-02-01 00:00:00.000	NADA	0						
19769	2023-04-01 00:00:00.000	NADA	0						
2857	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-671						
4933	2023-07-01 00:00:00.000	NADA	0						
24380	2023-05-01 00:00:00.000	SOFTWARE	-2627						
10963	2023-01-01 00:00:00.000	NADA	0						
10740	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-5451						
21880	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-6329						
14217	2023-07-01 00:00:00.000	MARKETING	-9290						
24885	2023-08-01 00:00:00.000	NADA	0						
10273	2023-09-01 00:00:00.000	NADA	0						
10442	2023-09-01 00:00:00.000	SOFTWARE	-1840						
27715	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-2331						
12958	2023-05-01 00:00:00.000	NADA	0						
19513	2023-07-01 00:00:00.000	OUTROS CUSTOS	-3100						
17236	2023-09-01 00:00:00.000	MARKETING	-8067						
6615	2023-02-01 00:00:00.000	NADA	0						
14964	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-9778						
21116	2023-09-01 00:00:00.000	SOFTWARE	-4333						
29298	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3942						
23266	2023-04-01 00:00:00.000	NADA	0						
21856	2023-05-01 00:00:00.000	OUTROS CUSTOS	-38						
10166	2023-08-01 00:00:00.000	MARKETING	-4155						
14423	2023-03-01 00:00:00.000	SOFTWARE	-4942						
13624	2023-07-01 00:00:00.000	OUTROS CUSTOS	-9280						
4660	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-6120						
13727	2023-01-01 00:00:00.000	NADA	0						
22771	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-5567						
12669	2023-05-01 00:00:00.000	SOFTWARE	-8968						
27532	2023-07-01 00:00:00.000	SOFTWARE	-7525						
14551	2023-02-01 00:00:00.000	MARKETING	-4665						
2857	2023-04-01 00:00:00.000	MARKETING	-188						
13003	2023-03-01 00:00:00.000	OUTROS CUSTOS	-144						
25250	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-7089						
24596	2023-01-01 00:00:00.000	OUTROS CUSTOS	-4402						
24380	2023-02-01 00:00:00.000	SOFTWARE	-429						
17197	2023-06-01 00:00:00.000	NADA	0						
12159	2023-07-01 00:00:00.000	NADA	0						
18324	2023-01-01 00:00:00.000	SOFTWARE	-8984						
3441	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9941						
28185	2023-03-01 00:00:00.000	SOFTWARE	-5481						
11627	2023-08-01 00:00:00.000	OUTROS CUSTOS	-90						
6846	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-2263						
28267	2023-09-01 00:00:00.000	OUTROS CUSTOS	-2917						
13781	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-6420						
21116	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-8165						
7172	2023-04-01 00:00:00.000	OUTROS CUSTOS	-9195						
24241	2023-02-01 00:00:00.000	MARKETING	-76						
14119	2023-03-01 00:00:00.000	SOFTWARE	-3759						
17574	2023-09-01 00:00:00.000	NADA	0						
11644	2023-05-01 00:00:00.000	NADA	0						
15830	2023-08-01 00:00:00.000	SOFTWARE	-9963						
21878	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-7535						
15099	2023-02-01 00:00:00.000	SOFTWARE	-5566						
19501	2023-02-01 00:00:00.000	OUTROS CUSTOS	-4375						
27097	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-9703						
15903	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-2974						
12361	2023-05-01 00:00:00.000	NADA	0						
15603	2023-05-01 00:00:00.000	NADA	0						
9300	2023-05-01 00:00:00.000	NADA	0						
19326	2023-06-01 00:00:00.000	MARKETING	-879						
14459	2023-08-01 00:00:00.000	SOFTWARE	-6520						
16335	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-6817						
12669	2023-09-01 00:00:00.000	SOFTWARE	-690						
13663	2023-01-01 00:00:00.000	NADA	0						
947	2023-02-01 00:00:00.000	MARKETING	-7702						
12301	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-341						
13313	2023-08-01 00:00:00.000	SOFTWARE	-6542						
18528	2023-09-01 00:00:00.000	MARKETING	-905						
827	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-5880						
13148	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-6342						
21027	2023-07-01 00:00:00.000	NADA	0						
26720	2023-02-01 00:00:00.000	OUTROS CUSTOS	-9562						
25206	2023-03-01 00:00:00.000	NADA	0						
25144	2023-06-01 00:00:00.000	OUTROS CUSTOS	-2356						
19770	2023-08-01 00:00:00.000	OUTROS CUSTOS	-2976						
25129	2023-06-01 00:00:00.000	NADA	0						
13041	2023-05-01 00:00:00.000	OUTROS CUSTOS	-7675						
25144	2023-04-01 00:00:00.000	NADA	0						
16407	2023-07-01 00:00:00.000	MARKETING	-5219						
27447	2023-01-01 00:00:00.000	MARKETING	-3000						
27593	2023-08-01 00:00:00.000	NADA	0						
24409	2023-01-01 00:00:00.000	MARKETING	-3007						
25111	2023-01-01 00:00:00.000	OUTROS CUSTOS	-4460						
13559	2023-09-01 00:00:00.000	OUTROS CUSTOS	-7580						
10129	2023-01-01 00:00:00.000	SOFTWARE	-6568						
20423	2023-04-01 00:00:00.000	NADA	0						
13140	2023-04-01 00:00:00.000	OUTROS CUSTOS	-9366						
11499	2023-04-01 00:00:00.000	NADA	0						
31221	2023-06-01 00:00:00.000	OUTROS CUSTOS	-6178						
13165	2023-09-01 00:00:00.000	NADA	0						
12388	2023-07-01 00:00:00.000	NADA	0						
31229	2023-08-01 00:00:00.000	NADA	0						
13449	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-4167						
14846	2023-06-01 00:00:00.000	OUTROS CUSTOS	-6863						
18761	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-5828						
11000	2023-08-01 00:00:00.000	SOFTWARE	-9627						
14996	2023-01-01 00:00:00.000	SOFTWARE	-1788						
28530	2023-05-01 00:00:00.000	NADA	0						
30413	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-9538						
22698	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-7043						
15900	2023-07-01 00:00:00.000	NADA	0						
17419	2023-01-01 00:00:00.000	NADA	0						
13700	2023-04-01 00:00:00.000	NADA	0						
16004	2023-03-01 00:00:00.000	NADA	0						
22540	2023-05-01 00:00:00.000	MARKETING	-7521						
24884	2023-07-01 00:00:00.000	SOFTWARE	-7372						
17935	2023-02-01 00:00:00.000	NADA	0						
16384	2023-02-01 00:00:00.000	MARKETING	-4607						
11487	2023-04-01 00:00:00.000	OUTROS CUSTOS	-2055						
13021	2023-01-01 00:00:00.000	NADA	0						
11327	2023-01-01 00:00:00.000	OUTROS CUSTOS	-9630						
28465	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-4076						
20778	2023-09-01 00:00:00.000	OUTROS CUSTOS	-9008						
18190	2023-02-01 00:00:00.000	NADA	0						
19322	2023-06-01 00:00:00.000	OUTROS CUSTOS	-292						
17546	2023-08-01 00:00:00.000	OUTROS CUSTOS	-6442						
25075	2023-05-01 00:00:00.000	NADA	0						
30025	2023-09-01 00:00:00.000	NADA	0						
26190	2023-09-01 00:00:00.000	SOFTWARE	-6019						
26367	2023-09-01 00:00:00.000	MARKETING	-8738						
23456	2023-09-01 00:00:00.000	OUTROS CUSTOS	-2024						
12977	2023-09-01 00:00:00.000	NADA	0						
24222	2023-02-01 00:00:00.000	MARKETING	-5092						
17564	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-5793						
13402	2023-05-01 00:00:00.000	NADA	0						
12970	2023-07-01 00:00:00.000	NADA	0						
24042	2023-03-01 00:00:00.000	SOFTWARE	-1852						
17890	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9481						
15288	2023-04-01 00:00:00.000	MARKETING	-4393						
18711	2023-08-01 00:00:00.000	SOFTWARE	-4198						
12123	2023-01-01 00:00:00.000	SOFTWARE	-7140						
10470	2023-06-01 00:00:00.000	NADA	0						
6151	2023-01-01 00:00:00.000	NADA	0						
3898	2023-01-01 00:00:00.000	OUTROS CUSTOS	-7243						
5781	2023-02-01 00:00:00.000	OUTROS CUSTOS	-7101						
6438	2023-02-01 00:00:00.000	OUTROS CUSTOS	-1621						
6728	2023-02-01 00:00:00.000	NADA	0						
6795	2023-05-01 00:00:00.000	NADA	0						
17180	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-9939						
7210	2023-06-01 00:00:00.000	SOFTWARE	-1304						
6447	2023-06-01 00:00:00.000	SOFTWARE	-7779						
5102	2023-07-01 00:00:00.000	NADA	0						
5128	2023-07-01 00:00:00.000	OUTROS CUSTOS	-3075						
5560	2023-07-01 00:00:00.000	SOFTWARE	-2089						
6414	2023-08-01 00:00:00.000	NADA	0						
6025	2023-09-01 00:00:00.000	SOFTWARE	-2453						
6070	2023-09-01 00:00:00.000	NADA	0						
19338	2023-01-01 00:00:00.000	MARKETING	-1438						
6189	2023-01-01 00:00:00.000	NADA	0						
3105	2023-01-01 00:00:00.000	NADA	0						
19402	2023-01-01 00:00:00.000	NADA	0						
10880	2023-01-01 00:00:00.000	OUTROS CUSTOS	-879						
28142	2023-01-01 00:00:00.000	NADA	0						
17141	2023-01-01 00:00:00.000	MARKETING	-1987						
17171	2023-01-01 00:00:00.000	MARKETING	-4232						
15028	2023-02-01 00:00:00.000	OUTROS CUSTOS	-5991						
13736	2023-02-01 00:00:00.000	NADA	0						
13770	2023-02-01 00:00:00.000	MARKETING	-7372						
10840	2023-02-01 00:00:00.000	OUTROS CUSTOS	-936						
11512	2023-02-01 00:00:00.000	MARKETING	-9039						
18194	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3371						
21244	2023-03-01 00:00:00.000	MARKETING	-5675						
4504	2023-03-01 00:00:00.000	OUTROS CUSTOS	-4375						
24181	2023-03-01 00:00:00.000	NADA	0						
21616	2023-03-01 00:00:00.000	NADA	0						
4369	2023-03-01 00:00:00.000	OUTROS CUSTOS	-921						
17831	2023-04-01 00:00:00.000	MARKETING	-6318						
21846	2023-04-01 00:00:00.000	SOFTWARE	-1631						
17230	2023-04-01 00:00:00.000	SOFTWARE	-9371						
20032	2023-04-01 00:00:00.000	OUTROS CUSTOS	-7168						
6327	2023-04-01 00:00:00.000	NADA	0						
110	2023-05-01 00:00:00.000	SOFTWARE	-7916						
17199	2023-05-01 00:00:00.000	MARKETING	-8423						
17796	2023-05-01 00:00:00.000	NADA	0						
29651	2023-06-01 00:00:00.000	OUTROS CUSTOS	-739						
3555	2023-06-01 00:00:00.000	OUTROS CUSTOS	-6599						
16780	2023-06-01 00:00:00.000	MARKETING	-2716						
4220	2023-06-01 00:00:00.000	SOFTWARE	-8855						
26241	2023-06-01 00:00:00.000	NADA	0						
23187	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3552						
16438	2023-06-01 00:00:00.000	NADA	0						
16096	2023-06-01 00:00:00.000	MARKETING	-364						
29725	2023-07-01 00:00:00.000	NADA	0						
18259	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-1711						
11212	2023-07-01 00:00:00.000	NADA	0						
12377	2023-07-01 00:00:00.000	SOFTWARE	-2381						
2030	2023-07-01 00:00:00.000	MARKETING	-2947						
11787	2023-07-01 00:00:00.000	NADA	0						
18101	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-1216						
15915	2023-07-01 00:00:00.000	NADA	0						
20925	2023-07-01 00:00:00.000	NADA	0						
18435	2023-07-01 00:00:00.000	MARKETING	-6610						
30226	2023-08-01 00:00:00.000	NADA	0						
156	2023-04-01 00:00:00.000	MARKETING	-2002						
10021	2023-05-01 00:00:00.000	NADA	0						
10021	2023-09-01 00:00:00.000	MARKETING	-3867						
4431	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-3617						
21426	2023-08-01 00:00:00.000	NADA	0						
371	2023-08-01 00:00:00.000	NADA	0						
11901	2023-08-01 00:00:00.000	NADA	0						
12829	2023-08-01 00:00:00.000	NADA	0						
11075	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-7594						
6666	2023-01-01 00:00:00.000	NADA	0						
6919	2023-03-01 00:00:00.000	OUTROS CUSTOS	-1160						
5627	2023-05-01 00:00:00.000	SOFTWARE	-9545						
6262	2023-05-01 00:00:00.000	MARKETING	-8286						
7028	2023-05-01 00:00:00.000	NADA	0						
5204	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3677						
6158	2023-06-01 00:00:00.000	NADA	0						
6361	2023-06-01 00:00:00.000	OUTROS CUSTOS	-788						
6789	2023-06-01 00:00:00.000	NADA	0						
5103	2023-08-01 00:00:00.000	NADA	0						
12480	2023-01-01 00:00:00.000	NADA	0						
14681	2023-01-01 00:00:00.000	NADA	0						
17836	2023-01-01 00:00:00.000	OUTROS CUSTOS	-4193						
21772	2023-01-01 00:00:00.000	MARKETING	-2391						
18288	2023-02-01 00:00:00.000	SOFTWARE	-793						
19261	2023-02-01 00:00:00.000	NADA	0						
15212	2023-02-01 00:00:00.000	NADA	0						
16301	2023-02-01 00:00:00.000	OUTROS CUSTOS	-7217						
11238	2023-03-01 00:00:00.000	SOFTWARE	-8138						
12305	2023-03-01 00:00:00.000	MARKETING	-3638						
16429	2023-03-01 00:00:00.000	OUTROS CUSTOS	-6035						
17240	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-2183						
5105	2023-03-01 00:00:00.000	OUTROS CUSTOS	-1434						
15813	2023-03-01 00:00:00.000	NADA	0						
1015	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-9307						
18177	2023-04-01 00:00:00.000	OUTROS CUSTOS	-7537						
6211	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-6554						
5313	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-7366						
6282	2023-04-01 00:00:00.000	NADA	0						
7022	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-1619						
6635	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-9108						
12305	2023-05-01 00:00:00.000	NADA	0						
18581	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-203						
16211	2023-05-01 00:00:00.000	OUTROS CUSTOS	-1917						
21233	2023-05-01 00:00:00.000	MARKETING	-4567						
10446	2023-05-01 00:00:00.000	NADA	0						
4680	2023-05-01 00:00:00.000	NADA	0						
13150	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-5989						
14063	2023-05-01 00:00:00.000	NADA	0						
17071	2023-05-01 00:00:00.000	NADA	0						
22273	2023-05-01 00:00:00.000	MARKETING	-4609						
25728	2023-05-01 00:00:00.000	OUTROS CUSTOS	-5537						
21909	2023-05-01 00:00:00.000	NADA	0						
30213	2023-05-01 00:00:00.000	SOFTWARE	-9423						
30953	2023-05-01 00:00:00.000	NADA	0						
23792	2023-06-01 00:00:00.000	SOFTWARE	-9612						
12487	2023-06-01 00:00:00.000	NADA	0						
16344	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3780						
11652	2023-07-01 00:00:00.000	NADA	0						
22093	2023-07-01 00:00:00.000	OUTROS CUSTOS	-6825						
8140	2023-07-01 00:00:00.000	NADA	0						
5982	2023-08-01 00:00:00.000	NADA	0						
31530	2023-08-01 00:00:00.000	OUTROS CUSTOS	-9497						
14410	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-8084						
14467	2023-08-01 00:00:00.000	MARKETING	-8883						
17235	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-4537						
25524	2023-08-01 00:00:00.000	OUTROS CUSTOS	-2200						
7954	2023-08-01 00:00:00.000	OUTROS CUSTOS	-8329						
9807	2023-09-01 00:00:00.000	MARKETING	-2865						
13390	2023-09-01 00:00:00.000	SOFTWARE	-4015						
11512	2023-09-01 00:00:00.000	NADA	0						
16541	2023-09-01 00:00:00.000	SOFTWARE	-2178						
22994	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1429						
14731	2023-09-01 00:00:00.000	OUTROS CUSTOS	-383						
27319	2023-01-01 00:00:00.000	OUTROS CUSTOS	-6646						
12108	2023-01-01 00:00:00.000	OUTROS CUSTOS	-9944						
21877	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-6544						
7437	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-6872						
10442	2023-02-01 00:00:00.000	SOFTWARE	-9677						
18979	2023-02-01 00:00:00.000	NADA	0						
21826	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-1701						
16579	2023-02-01 00:00:00.000	SOFTWARE	-3035						
15723	2023-03-01 00:00:00.000	NADA	0						
27317	2023-03-01 00:00:00.000	OUTROS CUSTOS	-6921						
11512	2023-03-01 00:00:00.000	NADA	0						
12034	2023-03-01 00:00:00.000	NADA	0						
28271	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-295						
9377	2023-04-01 00:00:00.000	NADA	0						
10273	2023-05-01 00:00:00.000	NADA	0						
13003	2023-05-01 00:00:00.000	NADA	0						
28344	2023-06-01 00:00:00.000	NADA	0						
17850	2023-06-01 00:00:00.000	NADA	0						
21865	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-6228						
23240	2023-06-01 00:00:00.000	MARKETING	-7804						
26673	2023-06-01 00:00:00.000	MARKETING	-8508						
17834	2023-07-01 00:00:00.000	NADA	0						
18548	2023-07-01 00:00:00.000	SOFTWARE	-5674						
19496	2023-08-01 00:00:00.000	NADA	0						
16307	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-6935						
305	2023-09-01 00:00:00.000	SOFTWARE	-6229						
26926	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-567						
22393	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1151						
16735	2023-01-01 00:00:00.000	OUTROS CUSTOS	-7433						
28660	2023-01-01 00:00:00.000	OUTROS CUSTOS	-4747						
11257	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-516						
13474	2023-04-01 00:00:00.000	NADA	0						
11026	2023-06-01 00:00:00.000	MARKETING	-1784						
13103	2023-08-01 00:00:00.000	MARKETING	-7723						
5552	2023-02-01 00:00:00.000	NADA	0						
6187	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-945						
6282	2023-06-01 00:00:00.000	NADA	0						
6590	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3002						
6224	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-6747						
13108	2023-09-01 00:00:00.000	NADA	0						
5101	2023-02-01 00:00:00.000	NADA	0						
6901	2023-07-01 00:00:00.000	NADA	0						
5336	2023-08-01 00:00:00.000	MARKETING	-5323						
5360	2023-09-01 00:00:00.000	NADA	0						
6652	2023-09-01 00:00:00.000	OUTROS CUSTOS	-5613						
7516	2023-09-01 00:00:00.000	MARKETING	-5497						
